"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"174","USGS","01491000",1989-05-25,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.449,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-05-25 15:30:00,NA,"UTC"
"175","USGS","01491000",1989-05-25,"14:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.476,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-05-25 19:00:00,NA,"UTC"
"176","USGS","01491000",1989-06-06,"14:10",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","9",NA,"00618",NA,1.18,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-06 19:10:00,NA,"UTC"
"177","USGS","01491000",1989-06-22,"09:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.553,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-22 14:15:00,NA,"UTC"
"178","USGS","01491000",1989-06-22,"15:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.545,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-22 20:00:00,NA,"UTC"
"179","USGS","01491000",1989-06-23,"11:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.58,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-23 16:30:00,NA,"UTC"
"180","USGS","01491000",1989-06-23,"14:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.501,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-23 19:00:00,NA,"UTC"
"181","USGS","01491000",1989-06-24,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.552,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-24 16:00:00,NA,"UTC"
"182","USGS","01491000",1989-07-14,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-07-14 17:00:00,NA,"UTC"
"183","USGS","01491000",1989-08-11,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-08-11 15:30:00,NA,"UTC"
"184","USGS","01491000",1989-09-07,"11:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"4","9","9",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-07 16:30:00,NA,"UTC"
"185","USGS","01491000",1989-09-07,"11:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-07 16:45:00,NA,"UTC"
"186","USGS","01491000",1989-09-07,"11:50",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","5","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-07 16:50:00,NA,"UTC"
"187","USGS","01491000",1989-10-04,"11:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR:PH=7.5","00618",NA,0.711,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-10-04 16:45:00,NA,"UTC"
"188","USGS","01491000",1989-10-19,"12:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR:PH=7.5","00618",NA,0.933,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-10-19 17:15:00,NA,"UTC"
"189","USGS","01491000",1989-11-01,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-01 16:00:00,NA,"UTC"
"190","USGS","01491000",1989-11-08,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR: PH=7.3","00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-08 17:00:00,NA,"UTC"
"191","USGS","01491000",1989-11-22,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-22 15:00:00,NA,"UTC"
"192","USGS","01491000",1989-11-22,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","7","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-22 15:30:00,NA,"UTC"
"193","USGS","01491000",1989-12-06,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.89,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-12-06 16:15:00,NA,"UTC"
"194","USGS","01491000",1990-01-02,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","4",NA,"00618",NA,1.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-02 17:00:00,NA,"UTC"
"195","USGS","01491000",1990-01-04,"13:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","4",NA,"00618",NA,1.38,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-04 18:30:00,NA,"UTC"
"196","USGS","01491000",1990-01-17,"10:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.59,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-17 15:45:00,NA,"UTC"
"197","USGS","01491000",1990-01-26,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-26 15:15:00,NA,"UTC"
"198","USGS","01491000",1990-01-26,"14:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.28,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-26 19:30:00,NA,"UTC"
"199","USGS","01491000",1990-01-31,"08:30",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"6","9","9",NA,"00618",NA,1.48,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-31 13:30:00,NA,"UTC"
"200","USGS","01491000",1990-02-22,"10:25",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","PH RR;LAB VALUE DUP'D","00618",NA,1.5,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-02-22 15:25:00,NA,"UTC"
"201","USGS","01491000",1990-04-13,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-04-13 16:15:00,NA,"UTC"
"202","USGS","01491000",1990-04-26,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.888,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-04-26 16:00:00,NA,"UTC"
"203","USGS","01491000",1990-04-30,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.876,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-04-30 15:30:00,NA,"UTC"
"204","USGS","01491000",1990-05-03,"10:10",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"5","9","9","BALANCES W/NUTRIENTS ADDED","00618",NA,0.877,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-03 15:10:00,NA,"UTC"
"205","USGS","01491000",1990-05-08,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.07,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-08 17:00:00,NA,"UTC"
"206","USGS","01491000",1990-05-08,"12:05",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","5","9","RR PH;LAB VALUE DUP'D","00618",NA,1.06,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-08 17:05:00,NA,"UTC"
"207","USGS","01491000",1990-05-11,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J","RR PH;LAB VALUE DUP'D;AL UPDATE DUE","00618",NA,0.875,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-11 15:15:00,NA,"UTC"
"208","USGS","01491000",1990-05-11,"14:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J","AL UPDATE DUE TO QC RR","00618",NA,0.773,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-11 19:30:00,NA,"UTC"
"209","USGS","01491000",1990-05-12,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J","RR PH;LAB VALUE DUP'D;AL UPDATE DUE","00618",NA,0.778,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-12 14:30:00,NA,"UTC"
"210","USGS","01491000",1990-05-14,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-14 15:15:00,NA,"UTC"
"211","USGS","01491000",1990-05-22,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.17,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-22 16:15:00,NA,"UTC"
"212","USGS","01491000",1990-05-30,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J","RR PH;LAB VALUE DUP'D/RR ALK;DROPPIN","00618",NA,1.08,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-30 15:00:00,NA,"UTC"
"213","USGS","01491000",1990-05-30,"11:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J","RR PH;LAB VALUE DUP'D;RR ALK;DROPPIN","00618",NA,0.982,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-30 16:30:00,NA,"UTC"
"214","USGS","01491000",1990-05-30,"13:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J","CN RR KDJ-D&T;VALUES VER'D","00618",NA,0.977,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-30 18:30:00,NA,"UTC"
"215","USGS","01491000",1990-06-21,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.29,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-06-21 14:30:00,NA,"UTC"
"216","USGS","01491000",1990-07-18,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.28,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-07-18 15:00:00,NA,"UTC"
"217","USGS","01491000",1990-07-18,"10:05",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","5","9",NA,"00618",NA,1.28,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-07-18 15:05:00,NA,"UTC"
"218","USGS","01491000",1990-08-08,"12:30",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"4","9","9",NA,"00618",NA,1.38,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-08-08 17:30:00,NA,"UTC"
"219","USGS","01491000",1990-08-28,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.68,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-08-28 14:30:00,NA,"UTC"
"220","USGS","01491000",1990-09-21,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","RR PH;LAB VALUE DUP'D","00618",NA,1.49,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-09-21 15:00:00,NA,"UTC"
"221","USGS","01491000",1990-10-04,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.69,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-10-04 15:30:00,NA,"UTC"
"222","USGS","01491000",1990-10-19,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","9",NA,"00618",NA,1.18,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-10-19 15:00:00,NA,"UTC"
"223","USGS","01491000",1990-10-30,"11:30",NA,NA,"T","USGS-WRD","WS","442408600",NA,NA,NA,"9","9","9",NA,"00618",NA,1.69,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-10-30 16:30:00,NA,"UTC"
"224","USGS","01491000",1990-11-13,"12:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-11-13 17:15:00,NA,"UTC"
"225","USGS","01491000",1990-11-28,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-11-28 16:00:00,NA,"UTC"
"226","USGS","01491000",1990-12-17,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.49,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-12-17 15:00:00,NA,"UTC"
"227","USGS","01491000",1991-01-10,"12:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","4",NA,"00618",NA,0.99,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-01-10 17:30:00,NA,"UTC"
"228","USGS","01491000",1991-01-12,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.895,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-01-12 16:00:00,NA,"UTC"
"229","USGS","01491000",1991-01-17,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-01-17 16:15:00,NA,"UTC"
"230","USGS","01491000",1991-02-11,"14:40",NA,NA,"T","USGS-WRD","WS","442408600",NA,NA,NA,"9","9","9",NA,"00618",NA,1.6,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-02-11 19:40:00,NA,"UTC"
"231","USGS","01491000",1991-02-11,"15:06",NA,NA,"T","USGS-WRD","WS","442408600",NA,NA,NA,"9","9","9",NA,"00618",NA,1.6,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-02-11 20:06:00,NA,"UTC"
"232","USGS","01491000",1991-03-12,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-03-12 17:00:00,NA,"UTC"
"233","USGS","01491000",1991-04-10,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.9,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-04-10 15:30:00,NA,"UTC"
"234","USGS","01491000",1991-05-08,"13:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.836,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-05-08 18:15:00,NA,"UTC"
"235","USGS","01491000",1991-05-15,"12:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.882,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-05-15 17:45:00,NA,"UTC"
"236","USGS","01491000",1991-06-06,"12:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.26,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-06-06 17:45:00,NA,"UTC"
"237","USGS","01491000",1991-06-10,"10:30",NA,NA,"T","USGS-WRD","WS","442408600",NA,NA,NA,"9","9","9",NA,"00618",NA,1.58,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-06-10 15:30:00,NA,"UTC"
"238","USGS","01491000",1991-06-18,"12:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.16,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-06-18 17:15:00,NA,"UTC"
"239","USGS","01491000",1991-06-19,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.936,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-06-19 16:00:00,NA,"UTC"
"240","USGS","01491000",1991-06-20,"11:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.974,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-06-20 16:00:00,NA,"UTC"
"241","USGS","01491000",1991-07-10,"10:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.973,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-10 15:45:00,NA,"UTC"
"242","USGS","01491000",1991-07-27,"14:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.777,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-27 19:00:00,NA,"UTC"
"243","USGS","01491000",1991-07-27,"16:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,0.817,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-27 21:00:00,NA,"UTC"
"244","USGS","01491000",1991-07-28,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"7","9","J",NA,"00618",NA,0.342,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-28 14:30:00,NA,"UTC"
"245","USGS","01491000",1991-07-29,"12:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","J",NA,"00618",NA,0.43,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-07-29 17:00:00,NA,"UTC"
"246","USGS","01491000",1991-08-15,"12:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.19,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-08-15 17:45:00,NA,"UTC"
"247","USGS","01491000",1991-09-06,"13:40",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-09-06 18:40:00,NA,"UTC"
"248","USGS","01491000",1991-10-09,"13:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"4","9","9",NA,"00618",NA,1.6,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-10-09 18:00:00,NA,"UTC"
"249","USGS","01491000",1991-10-22,"16:30",NA,NA,"T","USGS-WRD","WS","442408600",NA,NA,NA,"9","9","9",NA,"00618",NA,1.3,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-10-22 21:30:00,NA,"UTC"
"250","USGS","01491000",1991-11-12,"11:15",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9","PH RR=8.0","00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-11-12 16:15:00,NA,"UTC"
"251","USGS","01491000",1991-12-04,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","AL DIS UPDATED DUE TO CARRY OVER","00618",NA,1.29,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-12-04 15:15:00,NA,"UTC"
"252","USGS","01491000",1992-01-22,"13:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.58,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-01-22 18:30:00,NA,"UTC"
"253","USGS","01491000",1992-02-19,"10:15",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9",NA,"00618",NA,1.18,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-02-19 15:15:00,NA,"UTC"
"254","USGS","01491000",1992-03-27,"09:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-03-27 14:15:00,NA,"UTC"
"255","USGS","01491000",1992-03-27,"15:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","J",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-03-27 20:15:00,NA,"UTC"
"256","USGS","01491000",1992-03-28,"09:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"5","9","J",NA,"00618",NA,0.867,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-03-28 14:45:00,NA,"UTC"
"257","USGS","01491000",1992-04-29,"11:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.946,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-04-29 16:15:00,NA,"UTC"
"258","USGS","01491000",1992-05-19,"11:00",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9",NA,"00618",NA,0.92,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-05-19 16:00:00,NA,"UTC"
"259","USGS","01491000",1992-06-25,"10:00",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-06-25 15:00:00,NA,"UTC"
"260","USGS","01491000",1992-07-22,"09:45",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.991,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-07-22 14:45:00,NA,"UTC"
"261","USGS","01491000",1992-08-18,"10:15",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"8","9","H",NA,"00618",NA,0.757,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-08-18 15:15:00,NA,"UTC"
"262","USGS","01491000",1992-08-19,"10:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,0.612,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-08-19 15:30:00,NA,"UTC"
"263","USGS","01491000",1992-09-24,"11:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9",NA,"00618",NA,1.2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-09-24 16:30:00,NA,"UTC"
"264","USGS","01491000",1992-11-03,"11:00",NA,NA,"T","USGS-WRD","WS","442400300",NA,NA,NA,"9","9","9","PH RR = 7.2","00618",NA,0.965,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-11-03 16:00:00,NA,"UTC"
"265","USGS","01491000",1993-01-28,"09:30",NA,NA,"T","USGS-WRD","WS","442400310",NA,NA,NA,"9","9","9","BOTTLES OK","00618",NA,1.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-01-28 14:30:00,NA,"UTC"
